GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
4565005,2012,Sellers,South Carolina,191,36.17,19.9,41.86,320,NA,35000,10,12.04,85.86,0,0,0,0,2.09,0,3.21,0,0,16.13,0,0,0
4565005,2013,Sellers,South Carolina,191,36.17,20.54,41.86,320,NA,35000,10,12.04,85.86,0,0,0,0,2.09,0,3.85,0,0,18.75,0,0,0
4565005,2014,Sellers,South Carolina,191,36.17,20.97,41.86,320,NA,35000,10,12.04,85.86,0,0,0,0,2.09,0,3,0,0,14.29,0,0,0
4565005,2015,Sellers,South Carolina,191,36.17,21.4,41.86,320,NA,35000,10,12.04,85.86,0,0,0,0,2.09,0,3.42,0,0,16,0,0,0
4565005,2016,Sellers,South Carolina,191,36.17,21.83,41.86,320,NA,35000,10,12.04,85.86,0,0,0,0,2.09,0,3,2.35,10.78,13.73,0,0,0
4565095,2000,Seneca,South Carolina,7652,15.63,NA,39.56,407,32643,90700,23.6,62.52,33.73,1.53,0.25,0.61,0.01,1.19,0.16,NA,NA,NA,NA,0,0,0
4565095,2001,Seneca,South Carolina,7652,15.63,NA,39.56,407,32643,90700,23.6,62.52,33.73,1.53,0.25,0.61,0.01,1.19,0.16,NA,NA,NA,NA,0,0,0
4565095,2002,Seneca,South Carolina,7652,15.63,NA,39.56,407,32643,90700,23.6,62.52,33.73,1.53,0.25,0.61,0.01,1.19,0.16,NA,NA,NA,NA,0,0,0
4565095,2003,Seneca,South Carolina,7652,15.63,NA,39.56,407,32643,90700,23.6,62.52,33.73,1.53,0.25,0.61,0.01,1.19,0.16,NA,NA,NA,NA,0,0,0
4565095,2004,Seneca,South Carolina,7652,15.63,NA,39.56,407,32643,90700,23.6,62.52,33.73,1.53,0.25,0.61,0.01,1.19,0.16,NA,NA,NA,NA,0,0,0
4565095,2005,Seneca,South Carolina,7918,24.19,NA,34.7,513,34789,109300,28.4,68.67,25.92,4.98,0,0,0,0.44,0,NA,NA,NA,NA,0,0,0
4565095,2006,Seneca,South Carolina,7918,24.19,NA,34.7,513,34789,109300,28.4,68.67,25.92,4.98,0,0,0,0.44,0,NA,NA,NA,NA,0,0,0
4565095,2007,Seneca,South Carolina,7918,24.19,NA,34.7,513,34789,109300,28.4,68.67,25.92,4.98,0,0,0,0.44,0,NA,NA,NA,NA,0,0,0
4565095,2008,Seneca,South Carolina,7918,24.19,NA,34.7,513,34789,109300,28.4,68.67,25.92,4.98,0,0,0,0.44,0,NA,NA,NA,NA,0,0,0
4565095,2009,Seneca,South Carolina,7918,24.19,NA,34.7,513,34789,109300,28.4,68.67,25.92,4.98,0,0,0,0.44,0,NA,NA,NA,NA,0,0,0
4565095,2010,Seneca,South Carolina,8102,19.38,1370.9,43.72,633,37070,119900,27.5,63.55,28.75,4.47,0.21,0.91,0.01,1.95,0.15,202.86,13.18,0.96,14.8,0,0,0
4565095,2011,Seneca,South Carolina,8184,18.83,1391.36,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,206.55,6.34,0.46,14.85,0,0,0
4565095,2012,Seneca,South Carolina,8184,18.83,1413.4,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,170.19,8.74,0.62,12.04,0,0,0
4565095,2013,Seneca,South Carolina,8184,18.83,1435.73,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,122.08,6.44,0.45,8.5,0,0,0
4565095,2014,Seneca,South Carolina,8184,18.83,1454.89,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,218.53,20.98,1.44,15.02,0,0,0
4565095,2015,Seneca,South Carolina,8184,18.83,1476.93,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,155.67,21.75,1.47,10.54,0,0,0
4565095,2016,Seneca,South Carolina,8184,18.83,1497.39,42.43,543,35609,136300,32,62.55,27.66,5.67,0.59,0.86,0,2.59,0.09,146.91,71.95,4.81,9.81,0,0,0
4565207,2000,Seven Oaks,South Carolina,15755,6.77,NA,39,648,47019,112600,21.7,72.43,21.42,1.89,0.27,2.79,0.06,1.04,0.1,NA,NA,NA,NA,0,0,0
4565207,2001,Seven Oaks,South Carolina,15755,6.77,NA,39,648,47019,112600,21.7,72.43,21.42,1.89,0.27,2.79,0.06,1.04,0.1,NA,NA,NA,NA,0,0,0
4565207,2002,Seven Oaks,South Carolina,15755,6.77,NA,39,648,47019,112600,21.7,72.43,21.42,1.89,0.27,2.79,0.06,1.04,0.1,NA,NA,NA,NA,0,0,0
4565207,2003,Seven Oaks,South Carolina,15755,6.77,NA,39,648,47019,112600,21.7,72.43,21.42,1.89,0.27,2.79,0.06,1.04,0.1,NA,NA,NA,NA,0,0,0
4565207,2004,Seven Oaks,South Carolina,15755,6.77,NA,39,648,47019,112600,21.7,72.43,21.42,1.89,0.27,2.79,0.06,1.04,0.1,NA,NA,NA,NA,0,0,0
4565207,2005,Seven Oaks,South Carolina,15559,6.5,NA,42.29,759,48741,136400,28.5,58.24,31.14,2.55,0.37,3.98,0,3.71,0,NA,NA,NA,NA,0,0,0
4565207,2006,Seven Oaks,South Carolina,15559,6.5,NA,42.29,759,48741,136400,28.5,58.24,31.14,2.55,0.37,3.98,0,3.71,0,NA,NA,NA,NA,0,0,0
4565207,2007,Seven Oaks,South Carolina,15559,6.5,NA,42.29,759,48741,136400,28.5,58.24,31.14,2.55,0.37,3.98,0,3.71,0,NA,NA,NA,NA,0,0,0
4565207,2008,Seven Oaks,South Carolina,15559,6.5,NA,42.29,759,48741,136400,28.5,58.24,31.14,2.55,0.37,3.98,0,3.71,0,NA,NA,NA,NA,0,0,0
4565207,2009,Seven Oaks,South Carolina,15559,6.5,2581.95,42.29,759,48741,136400,28.5,58.24,31.14,2.55,0.37,3.98,0,3.71,0,725.19,33.67,1.3,28.09,0,0,0
4565207,2010,Seven Oaks,South Carolina,15144,10.94,2582.65,39.74,770,47091,140000,27.9,58.71,31.76,3.78,0.2,2.75,0.21,2.37,0.21,1477.45,136.12,5.27,57.21,0,0,0
4565207,2011,Seven Oaks,South Carolina,16185,10.18,2609.29,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,1654.36,162.2,6.22,63.4,0,0,0
4565207,2012,Seven Oaks,South Carolina,16185,10.18,2636.12,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,1660.74,106.8,4.05,63,0,0,0
4565207,2013,Seven Oaks,South Carolina,16185,10.18,2665.75,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,1539.72,61.66,2.31,57.76,0,0,0
4565207,2014,Seven Oaks,South Carolina,16185,10.18,2687.57,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,1424.43,19.01,0.71,53,0,0,0
4565207,2015,Seven Oaks,South Carolina,16185,10.18,2717.22,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,745.21,110.29,4.06,27.43,0,0,0
4565207,2016,Seven Oaks,South Carolina,16185,10.18,2741.04,41.54,814,50491,136900,26.6,56.54,33.11,3.39,0,2.85,0.06,3.05,1,649.14,296.52,10.82,23.68,0,0,0
4565410,2000,Sharon,South Carolina,421,8.77,NA,14.09,488,35250,81300,32.5,94.54,3.8,0,0.95,0,0,0.71,0,NA,NA,NA,NA,0,0,0
4565410,2001,Sharon,South Carolina,421,8.77,NA,14.09,488,35250,81300,32.5,94.54,3.8,0,0.95,0,0,0.71,0,NA,NA,NA,NA,0,0,0
4565410,2002,Sharon,South Carolina,421,8.77,NA,14.09,488,35250,81300,32.5,94.54,3.8,0,0.95,0,0,0.71,0,NA,NA,NA,NA,0,0,0
4565410,2003,Sharon,South Carolina,421,8.77,NA,14.09,488,35250,81300,32.5,94.54,3.8,0,0.95,0,0,0.71,0,NA,NA,NA,NA,0,0,0
4565410,2004,Sharon,South Carolina,421,8.77,NA,14.09,488,35250,81300,32.5,94.54,3.8,0,0.95,0,0,0.71,0,NA,NA,NA,NA,0,0,0
4565410,2005,Sharon,South Carolina,739,9.47,NA,17.86,680,39375,96300,35.5,97.97,1.76,0,0,0,0,0.27,0,NA,NA,NA,NA,0,0,0
4565410,2006,Sharon,South Carolina,739,9.47,NA,17.86,680,39375,96300,35.5,97.97,1.76,0,0,0,0,0.27,0,NA,NA,NA,NA,0,0,0
4565410,2007,Sharon,South Carolina,739,9.47,NA,17.86,680,39375,96300,35.5,97.97,1.76,0,0,0,0,0.27,0,NA,NA,NA,NA,0,0,0
4565410,2008,Sharon,South Carolina,739,9.47,NA,17.86,680,39375,96300,35.5,97.97,1.76,0,0,0,0,0.27,0,NA,NA,NA,NA,0,0,0
4565410,2009,Sharon,South Carolina,739,9.47,NA,17.86,680,39375,96300,35.5,97.97,1.76,0,0,0,0,0.27,0,NA,NA,NA,NA,0,0,0
4565410,2010,Sharon,South Carolina,494,12.3,32.34,27.03,714,35417,103100,36.7,92.51,2.43,1.21,1.82,0,0,2.02,0,1.85,0.39,1.22,5.72,0,0,0
4565410,2011,Sharon,South Carolina,486,5.74,33.06,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,1.85,0.07,0.22,5.6,0,0,0
4565410,2012,Sharon,South Carolina,486,5.74,33.77,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,2.24,0.64,1.9,6.64,0,0,0
4565410,2013,Sharon,South Carolina,486,5.74,34.73,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,5.89,1.18,3.4,16.95,0,0,0
4565410,2014,Sharon,South Carolina,486,5.74,35.37,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,3.25,0.25,0.7,9.19,0,0,0
4565410,2015,Sharon,South Carolina,486,5.74,NA,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,NA,NA,NA,NA,0,0,0
4565410,2016,Sharon,South Carolina,486,5.74,NA,33.51,669,40476,88400,35.5,90.33,7.82,0.21,0.82,0,0,0.82,0,NA,NA,NA,NA,0,0,0
4565680,2000,Shell Point,South Carolina,2856,9.7,NA,22.21,615,39957,103300,30.8,75.56,15.93,4.97,0.49,1.58,0.07,1.26,0.14,NA,NA,NA,NA,0,0,0
4565680,2001,Shell Point,South Carolina,2856,9.7,NA,22.21,615,39957,103300,30.8,75.56,15.93,4.97,0.49,1.58,0.07,1.26,0.14,NA,NA,NA,NA,0,0,0
4565680,2002,Shell Point,South Carolina,2856,9.7,NA,22.21,615,39957,103300,30.8,75.56,15.93,4.97,0.49,1.58,0.07,1.26,0.14,NA,NA,NA,NA,0,0,0
4565680,2003,Shell Point,South Carolina,2856,9.7,NA,22.21,615,39957,103300,30.8,75.56,15.93,4.97,0.49,1.58,0.07,1.26,0.14,NA,NA,NA,NA,0,0,0
4565680,2004,Shell Point,South Carolina,2856,9.7,NA,22.21,615,39957,103300,30.8,75.56,15.93,4.97,0.49,1.58,0.07,1.26,0.14,NA,NA,NA,NA,0,0,0
4565680,2005,Shell Point,South Carolina,2534,8.08,NA,19.68,767,53973,160200,37.8,68.71,21.94,3.71,0,1.89,0,3.75,0,NA,NA,NA,NA,0,0,0
4565680,2006,Shell Point,South Carolina,2534,8.08,NA,19.68,767,53973,160200,37.8,68.71,21.94,3.71,0,1.89,0,3.75,0,NA,NA,NA,NA,0,0,0
4565680,2007,Shell Point,South Carolina,2534,8.08,NA,19.68,767,53973,160200,37.8,68.71,21.94,3.71,0,1.89,0,3.75,0,NA,NA,NA,NA,0,0,0
4565680,2008,Shell Point,South Carolina,2534,8.08,NA,19.68,767,53973,160200,37.8,68.71,21.94,3.71,0,1.89,0,3.75,0,NA,NA,NA,NA,0,0,0
4565680,2009,Shell Point,South Carolina,2534,8.08,267.38,19.68,767,53973,160200,37.8,68.71,21.94,3.71,0,1.89,0,3.75,0,26.2,9.65,3.61,9.8,0,0,0
4565680,2010,Shell Point,South Carolina,2336,21.46,276.07,25.34,884,48722,190900,50,68.71,17.59,8.39,0.39,2.05,0,2.35,0.51,40.11,17.15,6.21,14.53,0,0,0
4565680,2011,Shell Point,South Carolina,2331,18.76,285.67,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,25.51,12.18,4.26,8.93,0,0,0
4565680,2012,Shell Point,South Carolina,2331,18.76,295.79,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,32.09,10.92,3.69,10.85,0,0,0
4565680,2013,Shell Point,South Carolina,2331,18.76,305.39,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,45.71,15.53,5.08,14.97,0,0,0
4565680,2014,Shell Point,South Carolina,2331,18.76,314.39,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,65.55,11.12,3.54,20.85,0,0,0
4565680,2015,Shell Point,South Carolina,2331,18.76,325.12,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,45.46,14.68,4.52,13.98,0,0,0
4565680,2016,Shell Point,South Carolina,2331,18.76,334.11,30.88,871,57632,177100,34.5,48.43,39.3,9.18,0,2.19,0,0.9,0,35.81,14.94,4.47,10.72,0,0,0
4565950,2000,Shiloh,South Carolina,259,14.23,NA,22.62,0,26042,65000,0,38.22,58.3,3.47,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2001,Shiloh,South Carolina,259,14.23,NA,22.62,0,26042,65000,0,38.22,58.3,3.47,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2002,Shiloh,South Carolina,259,14.23,NA,22.62,0,26042,65000,0,38.22,58.3,3.47,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2003,Shiloh,South Carolina,259,14.23,NA,22.62,0,26042,65000,0,38.22,58.3,3.47,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2004,Shiloh,South Carolina,259,14.23,NA,22.62,0,26042,65000,0,38.22,58.3,3.47,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2005,Shiloh,South Carolina,234,0,NA,44.57,NA,26890,74200,NA,24.36,75.64,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2006,Shiloh,South Carolina,234,0,NA,44.57,NA,26890,74200,NA,24.36,75.64,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2007,Shiloh,South Carolina,234,0,NA,44.57,NA,26890,74200,NA,24.36,75.64,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2008,Shiloh,South Carolina,234,0,NA,44.57,NA,26890,74200,NA,24.36,75.64,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2009,Shiloh,South Carolina,234,0,15.02,44.57,NA,26890,74200,NA,24.36,75.64,0,0,0,0,0,0,0.53,0.18,1.18,3.53,0,0,0
4565950,2010,Shiloh,South Carolina,214,0,15.37,17.95,NA,21875,22800,NA,41.12,53.74,5.14,0,0,0,0,0,1.06,0,0,6.9,0,0,0
4565950,2011,Shiloh,South Carolina,104,0,15.73,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,1.24,0.18,1.12,7.87,0,0,0
4565950,2012,Shiloh,South Carolina,104,0,16.08,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,1.06,0.18,1.1,6.59,0,0,0
4565950,2013,Shiloh,South Carolina,104,0,16.61,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,5.3,1.59,9.57,31.91,0,0,0
4565950,2014,Shiloh,South Carolina,104,0,16.96,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,0.88,0.18,1.04,5.21,0,0,0
4565950,2015,Shiloh,South Carolina,104,0,NA,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4565950,2016,Shiloh,South Carolina,104,0,NA,13.46,NA,28214,66300,NA,36.54,56.73,6.73,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2000,Silverstreet,South Carolina,216,7.58,NA,15.66,325,27321,70000,32.5,83.33,13.89,1.85,0,0,0,0.93,0,NA,NA,NA,NA,0,0,0
4566400,2001,Silverstreet,South Carolina,216,7.58,NA,15.66,325,27321,70000,32.5,83.33,13.89,1.85,0,0,0,0.93,0,NA,NA,NA,NA,0,0,0
4566400,2002,Silverstreet,South Carolina,216,7.58,NA,15.66,325,27321,70000,32.5,83.33,13.89,1.85,0,0,0,0.93,0,NA,NA,NA,NA,0,0,0
4566400,2003,Silverstreet,South Carolina,216,7.58,NA,15.66,325,27321,70000,32.5,83.33,13.89,1.85,0,0,0,0.93,0,NA,NA,NA,NA,0,0,0
4566400,2004,Silverstreet,South Carolina,216,7.58,NA,15.66,325,27321,70000,32.5,83.33,13.89,1.85,0,0,0,0.93,0,NA,NA,NA,NA,0,0,0
4566400,2005,Silverstreet,South Carolina,274,4.17,NA,6.73,792,44375,107500,45,84.31,5.84,4.74,0,5.11,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2006,Silverstreet,South Carolina,274,4.17,NA,6.73,792,44375,107500,45,84.31,5.84,4.74,0,5.11,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2007,Silverstreet,South Carolina,274,4.17,NA,6.73,792,44375,107500,45,84.31,5.84,4.74,0,5.11,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2008,Silverstreet,South Carolina,274,4.17,NA,6.73,792,44375,107500,45,84.31,5.84,4.74,0,5.11,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2009,Silverstreet,South Carolina,274,4.17,NA,6.73,792,44375,107500,45,84.31,5.84,4.74,0,5.11,0,0,0,NA,NA,NA,NA,0,0,0
4566400,2010,Silverstreet,South Carolina,162,17.19,11.24,10.29,806,46016,107400,47.5,75.93,19.75,4.32,0,0,0,0,0,0,0,0,0,1,0,0
4566400,2011,Silverstreet,South Carolina,158,2.22,11.42,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0.09,0,0,0.8,1,0,0
4566400,2012,Silverstreet,South Carolina,158,2.22,11.61,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0,0,0,0,1,0,0
4566400,2013,Silverstreet,South Carolina,158,2.22,11.88,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0,0,0,0,1,0,0
4566400,2014,Silverstreet,South Carolina,158,2.22,12.06,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0,0,0,0,1,0,0
4566400,2015,Silverstreet,South Carolina,158,2.22,12.25,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0,0,0,0,1,0,0
4566400,2016,Silverstreet,South Carolina,158,2.22,12.43,14.47,NA,50000,97500,NA,84.18,15.82,0,0,0,0,0,0,0,0,0,0,1,0,0
4566580,2000,Simpsonville,South Carolina,14352,6.13,NA,29.55,652,47223,104700,22.8,79.56,13.68,4.65,0.17,0.75,0.04,0.99,0.15,NA,NA,NA,NA,0,0,0
4566580,2001,Simpsonville,South Carolina,14352,6.13,NA,29.55,652,47223,104700,22.8,79.56,13.68,4.65,0.17,0.75,0.04,0.99,0.15,NA,NA,NA,NA,0,0,0
4566580,2002,Simpsonville,South Carolina,14352,6.13,NA,29.55,652,47223,104700,22.8,79.56,13.68,4.65,0.17,0.75,0.04,0.99,0.15,NA,NA,NA,NA,0,0,0
4566580,2003,Simpsonville,South Carolina,14352,6.13,NA,29.55,652,47223,104700,22.8,79.56,13.68,4.65,0.17,0.75,0.04,0.99,0.15,NA,NA,NA,NA,0,0,0
4566580,2004,Simpsonville,South Carolina,14352,6.13,NA,29.55,652,47223,104700,22.8,79.56,13.68,4.65,0.17,0.75,0.04,0.99,0.15,NA,NA,NA,NA,0,0,0
4566580,2005,Simpsonville,South Carolina,16770,5.62,NA,28.02,689,50176,138900,33.3,72.7,15.88,7.54,0.16,1.51,0.21,1.87,0.13,NA,NA,NA,NA,0,0,0
4566580,2006,Simpsonville,South Carolina,16770,5.62,NA,28.02,689,50176,138900,33.3,72.7,15.88,7.54,0.16,1.51,0.21,1.87,0.13,NA,NA,NA,NA,0,0,0
4566580,2007,Simpsonville,South Carolina,16770,5.62,NA,28.02,689,50176,138900,33.3,72.7,15.88,7.54,0.16,1.51,0.21,1.87,0.13,NA,NA,NA,NA,0,0,0
4566580,2008,Simpsonville,South Carolina,16770,5.62,NA,28.02,689,50176,138900,33.3,72.7,15.88,7.54,0.16,1.51,0.21,1.87,0.13,NA,NA,NA,NA,0,0,0
4566580,2009,Simpsonville,South Carolina,16770,5.62,NA,28.02,689,50176,138900,33.3,72.7,15.88,7.54,0.16,1.51,0.21,1.87,0.13,NA,NA,NA,NA,0,0,0
4566580,2010,Simpsonville,South Carolina,18238,4.88,2218.01,33.91,825,49970,138600,30.2,71.41,16.12,8.88,0.2,1.25,0.1,1.83,0.21,499.47,191.97,8.65,22.52,0,0,0
4566580,2011,Simpsonville,South Carolina,19706,3.94,2275.42,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,527.93,170.81,7.51,23.2,0,0,0
4566580,2012,Simpsonville,South Carolina,19706,3.94,2333.02,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,547.92,182.88,7.84,23.49,0,0,0
4566580,2013,Simpsonville,South Carolina,19706,3.94,2392.3,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,455.27,179.73,7.51,19.03,0,0,0
4566580,2014,Simpsonville,South Carolina,19706,3.94,2446.64,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,494.7,180.98,7.4,20.22,0,0,0
4566580,2015,Simpsonville,South Carolina,19706,3.94,NA,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,NA,NA,NA,NA,0,0,0
4566580,2016,Simpsonville,South Carolina,19706,3.94,NA,33.36,898,56691,143100,27.3,68.25,15.73,13.25,0.22,2.23,0,0.28,0.04,NA,NA,NA,NA,0,0,0
4566760,2000,Six Mile,South Carolina,553,6.53,NA,18,544,48571,107600,18.4,96.56,1.99,1.08,0,0.36,0,0,0,NA,NA,NA,NA,0,0,0
4566760,2001,Six Mile,South Carolina,553,6.53,NA,18,544,48571,107600,18.4,96.56,1.99,1.08,0,0.36,0,0,0,NA,NA,NA,NA,0,0,0
4566760,2002,Six Mile,South Carolina,553,6.53,NA,18,544,48571,107600,18.4,96.56,1.99,1.08,0,0.36,0,0,0,NA,NA,NA,NA,0,0,0
4566760,2003,Six Mile,South Carolina,553,6.53,NA,18,544,48571,107600,18.4,96.56,1.99,1.08,0,0.36,0,0,0,NA,NA,NA,NA,0,0,0
4566760,2004,Six Mile,South Carolina,553,6.53,NA,18,544,48571,107600,18.4,96.56,1.99,1.08,0,0.36,0,0,0,NA,NA,NA,NA,0,0,0
4566760,2005,Six Mile,South Carolina,717,0,NA,17.17,655,41750,123500,32.5,96.51,2.65,0,0.56,0,0,0.28,0,NA,NA,NA,NA,0,0,0
4566760,2006,Six Mile,South Carolina,717,0,NA,17.17,655,41750,123500,32.5,96.51,2.65,0,0.56,0,0,0.28,0,NA,NA,NA,NA,0,0,0
4566760,2007,Six Mile,South Carolina,717,0,NA,17.17,655,41750,123500,32.5,96.51,2.65,0,0.56,0,0,0.28,0,NA,NA,NA,NA,0,0,0
4566760,2008,Six Mile,South Carolina,717,0,NA,17.17,655,41750,123500,32.5,96.51,2.65,0,0.56,0,0,0.28,0,NA,NA,NA,NA,0,0,0
4566760,2009,Six Mile,South Carolina,717,0,40.67,17.17,655,41750,123500,32.5,96.51,2.65,0,0.56,0,0,0.28,0,2.05,0.97,2.39,5.05,0,0,0
4566760,2010,Six Mile,South Carolina,675,6.02,42.18,26.71,580,57083,156700,50,96.74,1.19,0.74,0,0.59,0,0.74,0,3.03,1.3,3.07,7.17,0,0,0
4566760,2011,Six Mile,South Carolina,918,11.39,42.93,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,3.46,2.27,5.3,8.06,0,0,0
4566760,2012,Six Mile,South Carolina,918,11.39,43.58,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,3.68,1.84,4.22,8.45,0,0,0
4566760,2013,Six Mile,South Carolina,918,11.39,44.33,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,6.27,2.7,6.1,14.14,0,0,0
4566760,2014,Six Mile,South Carolina,918,11.39,45.09,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,4.97,3.36,7.45,11.03,0,0,0
4566760,2015,Six Mile,South Carolina,918,11.39,45.73,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,4.21,1.73,3.78,9.21,0,0,0
4566760,2016,Six Mile,South Carolina,918,11.39,46.49,24.29,688,60208,181300,50,96.19,1.85,0,0,1.09,0,0.87,0,3.56,2.15,4.63,7.65,0,0,0
4566917,2000,Slater-Marietta,South Carolina,2228,17.76,NA,28.34,486,30898,70500,19.5,90.31,0.81,7.99,0,0.04,0.04,0.81,0,NA,NA,NA,NA,0,0,0
4566917,2001,Slater-Marietta,South Carolina,2228,17.76,NA,28.34,486,30898,70500,19.5,90.31,0.81,7.99,0,0.04,0.04,0.81,0,NA,NA,NA,NA,0,0,0
4566917,2002,Slater-Marietta,South Carolina,2228,17.76,NA,28.34,486,30898,70500,19.5,90.31,0.81,7.99,0,0.04,0.04,0.81,0,NA,NA,NA,NA,0,0,0
4566917,2003,Slater-Marietta,South Carolina,2228,17.76,NA,28.34,486,30898,70500,19.5,90.31,0.81,7.99,0,0.04,0.04,0.81,0,NA,NA,NA,NA,0,0,0
4566917,2004,Slater-Marietta,South Carolina,2228,17.76,NA,28.34,486,30898,70500,19.5,90.31,0.81,7.99,0,0.04,0.04,0.81,0,NA,NA,NA,NA,0,0,0
4566917,2005,Slater-Marietta,South Carolina,1716,13.38,NA,21.88,733,40833,85000,25.3,98.37,0.87,0,0,0,0,0,0.76,NA,NA,NA,NA,0,0,0
4566917,2006,Slater-Marietta,South Carolina,1716,13.38,NA,21.88,733,40833,85000,25.3,98.37,0.87,0,0,0,0,0,0.76,NA,NA,NA,NA,0,0,0
4566917,2007,Slater-Marietta,South Carolina,1716,13.38,NA,21.88,733,40833,85000,25.3,98.37,0.87,0,0,0,0,0,0.76,NA,NA,NA,NA,0,0,0
4566917,2008,Slater-Marietta,South Carolina,1716,13.38,NA,21.88,733,40833,85000,25.3,98.37,0.87,0,0,0,0,0,0.76,NA,NA,NA,NA,0,0,0
4566917,2009,Slater-Marietta,South Carolina,1716,13.38,NA,21.88,733,40833,85000,25.3,98.37,0.87,0,0,0,0,0,0.76,NA,NA,NA,NA,0,0,0
4566917,2010,Slater-Marietta,South Carolina,2176,18.92,253.78,32.76,544,24930,84000,26.4,86.58,0.74,10.94,0.64,0.14,0,0.92,0.05,20.28,0,0,7.99,0,0,0
4566917,2011,Slater-Marietta,South Carolina,2386,24.05,256.4,54.23,615,27143,81900,31,76.74,0.75,20.62,0,0,0,1.89,0,24.37,10.66,4.16,9.51,0,0,0
4566917,2012,Slater-Marietta,South Carolina,2386,24.05,259.83,54.23,615,27143,81900,31,76.74,0.75,20.62,0,0,0,1.89,0,18.47,6,2.31,7.11,0,0,0
